f,scholarship_name,year,in_school,activity,characteristic,major,sem_min,sem_max,sex,age_min,age_max,grade_min,grade_max,last_grade_min,last_grade_max,pause,income_min,income_max,characteristic_money,recommendation,region,link,date_start,date_end,scholarship_price,paybyhour,feature_integer,feature,feature_specified,other,labels_1 : grade_min,labels_2 : last_grade_min,labels_3 : income_max,"labels_4 : last_grade_min, grade_min",labels_5 : paybyhour,"labels_6 : characteristic, characteristic_money, scholarship_price",labels_onehot_1 : other_similarity,labels_onehot_2 : other_similarity,"labels_onehot_3 : other_similarity, grade_min","labels_onehot_4 : other_similarity, characteristic_money","labels_onehot_5 : other_similarity, characteristic","labels_onehot_6 : other_similarity, feature_integer","labels_onehot_7 : other_similarity, characteristic_money, grade_min","labels_onehot_8 : other_similarity, characteristic_money, characteristic"
670,정의장학금(면학및미래로장학금),2020,1,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,0,8,2,18,50,0,4.5,2.75,4.5,1,0,8,2,0,,,2020-04-01 0:00,2020-04-30 0:00,413,0,0,,,"소득분위 0분위는 미래로장학금 선정, 1~8분위는 성적요건 함께 고려하여 선정, 소득분위 0분위는 생활비 매달30만원 추가지급, 기숙사 거주시 기숙사비 지원",2,4,0,5,0,7,-1,-1,-1,-1,-1,-1,-1,-1
671,달서인재육성재단진학장학생,2020,0,1,1,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,0,1,2,18,50,0,4.5,0,4.5,1,0,10,0,1,대구광역시 달서구,www.dalseoij.org,2020-04-06 0:00,2020-04-14 0:00,230,0,2,개인가족신분,신입생,고등학교 내신 및 수능성적으로 선정,2,0,0,2,0,0,0,0,1,1,0,1,4,1
672,서울장학재단(서울우수인재장학생),2020,0,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,5,8,2,18,50,3.36,4.5,0,4.5,1,0,2,1,1,,,2020-03-23 0:00,2020-04-14 0:00,400,0,0,,,학기당 200만원씩 1년 지원,1,0,1,0,0,1,0,0,0,2,1,0,2,2
673,은평구민장학생,2020,0,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,2,8,2,18,50,0,4.5,3,4.5,1,0,7,0,1,서울특별시 은평구,www.epjh.or.kr,2020-04-17 0:00,2020-04-24 0:00,200,0,0,,,,2,2,0,3,0,5,0,0,1,1,1,0,4,5
674,서울희망장학금(공익인재장학생),2020,0,0,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,2,7,2,18,50,0,4.5,0,4.5,1,0,10,1,0,,www.hissf.or.kr,2020-04-01 0:00,2020-04-10 0:00,400,0,0,,,"학기당 200만원씩 1년 지원, 0~2분위 가점 부여",2,0,0,2,0,1,0,0,1,2,1,0,3,2
675,우덕재단장학생,2020,0,1,1,식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부,3,6,2,18,50,3.5,4.5,3,4.5,1,0,10,0,1,,,2020-03-23 0:00,2020-03-30 0:00,413,0,0,,,,1,2,0,-1,0,0,0,0,0,1,0,0,1,1
676,한국장학재단인문100년장학금및예술체육비전장학금,2020,0,1,2,국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 정치외교학과 경제학과 행정학과 통계학과 디자인조형학부 체육교육과,1,5,2,18,50,0,4.5,3.36,4.5,1,0,10,0,0,,http://www.kosaf.go.kr,2020-03-17 0:00,2020-04-13 0:00,413,0,0,,,"해당 계열 1학년 신입생(전공탐색(4년지원)) 또는 3학년(전공확립(2년지원)), I, II유형으로 구분되니 모집요강 확인 요망, 소득구간별 가점 차등부여",2,1,0,3,0,5,-1,2,2,4,3,2,6,7
677,세아해암학술장학재단장학생,2020,0,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,3,6,2,18,50,0,4.5,3,4.5,1,0,8,2,0,,http://haiam.seah.co.kr,2020-04-13 0:00,2020-04-17 0:00,2000,0,0,,,"기초과학 및 공학계열 전공자 70% 이상 선발, 2년동안 4개 학기 연 1천만원 범위 내 지속 지원, 교내 및 국가장학금 수혜자는 국공립대학교 한 학기 평균 등록금의 50% 범위 내에서 생활비 추가 지원",2,2,0,3,0,13,0,1,1,0,1,0,7,8
678,국가우수장학금(이공계2년지원유형),2020,0,1,1,식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부,5,6,2,18,50,3.36,4.5,0,4.5,1,0,10,0,1,,www.kosaf.go.kr,2020-03-26 0:00,2020-04-14 0:00,2065,0,0,,,"국가우수장학생(이공계)으로 선발된 이력이 없는 자연과학 및 공학계열 학과 3학년 재학생, 최대 2년(4학기) 지원, 건축학과의 경우 최대 5학기 지원 가능, 기초생활수급자의 경우 생활비 250만원(학기당) 지원 예정",1,0,0,0,0,-1,1,-1,-1,4,-1,2,-1,1
679,국가우수장학금(이공계수시우수유형),2020,0,1,1,식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부,0,1,2,18,50,0,4.5,0,4.5,1,0,10,2,1,,www.kosaf.go.kr,2020-03-30 0:00,2020-04-22 0:00,413,0,2,개인가족신분,신입생,장학생으로 선정된 해당학기 및 정규학기 (최대 8회까지) 지원,2,0,0,2,0,10,-1,2,2,0,-1,-1,8,-1
680,인천인재육성재단장학생,2020,0,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,0,8,2,18,50,0,4.5,0,4.5,1,0,6,2,0,인천광역시,,2020-04-06 0:00,2020-04-16 0:00,100,0,0,,,인천 소재 고등학교 졸업,2,0,0,2,0,7,-1,2,2,0,3,2,8,13
681,연필장학재단장학생,2020,0,1,3,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,2,8,2,18,50,0,4.5,0,4.5,1,0,10,2,1,,www.pensaf.or.kr,2020-04-13 0:00,2020-04-21 0:00,400,0,2,개인가족신분,외국인,"연 2회 50만원씩 4년간 지급, 장학생 의무사항을 수행할 수 있을 정도의 한국어 수준을 갖춘 외국인 학생만 신청 가능",2,0,0,2,0,11,-1,-1,2,0,-1,-1,8,-1
682,국가우수장학금(이공계수능우수유형),2020,0,1,1,식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부,1,1,2,18,50,0,4.5,0,4.5,1,0,10,0,0,,http://www.kosaf.go.kr,2020-04-13 0:00,2020-05-04 0:00,3304,0,2,개인가족신분,신입생,"등록금 전액을 지원받는 계약학과, 면제대상자(국가유공자, 보훈대상자, 탈북대학생) 등은 장학생 선발 대상에서 제외, 계속지원기준을 충족하는 기초생활수급자는 학기당 250만원 추가 지원",2,0,0,2,0,-1,1,-1,2,4,-1,-1,6,1
683,대통령과학장학금(3학년),2020,0,1,1,식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 수학과 물리학과 화학과 지구환경과학과 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부,5,6,2,18,50,0,4.5,3.36,4.5,1,0,10,0,0,,www.kosaf.go.kr,2020-04-22 0:00,2020-05-06 0:00,2652,0,0,,,계속지원기준을 충족하는 기초생활수급자*는 학기당 250만원 추가지원,2,1,0,3,0,-1,0,1,1,1,0,0,4,1
684,시민모임맑고향기롭게2020장학생,2020,0,1,2,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,3,8,2,18,50,1.88,4.5,0,4.5,1,0,8,0,0,"대구광역시, 경상남도, 광주광역시",clean94.or.kr,2020-05-13 0:00,2020-05-29 0:00,200,0,0,,,소득분위 및 성적 백분위 별 차등지급,-1,0,0,-1,0,5,-1,-1,-1,-1,-1,-1,-1,-1
685,서울희망장학금,2020,0,1,0,경영학과 국어국문학과 영어영문학과 철학과 한국사학과 사학과 사회학과 독어독문학과 불어불문학과 중어중문학과 노어노문학과 일어일문학과 서어서문학과 한문학과 언어학과 식품자원경제학과 생명과학부 생명공학부 식품공학과 환경생태공학부 정치외교학과 경제학과 행정학과 통계학과 수학과 물리학과 화학과 지구환경과학과 화공생명공학과 신소재공학부 건축사회환경공학부 건축학과 기계공학부 산업경영공학부 전기전자공학부 융합에너지공학과 반도체공학과 교육학과 체육교육과 가정교육과 수학교육과 국어교육과 영어교육과 지리교육과 역사교육과 간호학과 디자인조형학부 국제학부 국제학부 바이오의공학부 바이오시스템의과학부 보건환경융합과학부 보건정책관리학부 컴퓨터학과 데이터과학과 사이버국방학과 심리학부,0,8,2,18,50,0,4.5,0,4.5,1,0,4,0,0,서울특별시,www.hissf.or.kr,2020-05-04 0:00,2020-05-14 0:00,200,0,0,,,"서울지역 대학교 재학, 등록금 범위에 따라 학기당 50만원 내지는 100만원씩 2학기간 지급",2,0,2,2,0,8,1,2,2,4,-1,2,6,-1
